Date,Revenue,MA7,MA30,Rolling_STD,Pct_Change,Difference,Lag1,Lag7,Lag30,Expanding
2022-07-06,82867.3725,81527.79664285714,80105.65098333334,12572.336535853134,12.42757623979822,9160.035499999998,73707.337,89339.6945,62204.795,77891.33805080214
2022-07-07,98255.43149999999,84410.31264285713,79513.95946666667,11163.224000005448,18.569502731608868,15388.058999999994,82867.3725,78077.8195,116006.177,77999.65769680851
2022-07-08,102203.8425,89233.09092857143,80307.36701666666,11902.793282745304,4.018516777874015,3948.4110000000073,98255.43149999999,68444.3945,78401.616,78127.72216666666
2022-07-09,81968.95000000001,86942.00878571428,80288.78071666668,11899.64346064504,-19.798563346578668,-20234.892499999987,102203.8425,98006.525,82526.539,78147.93915526316
2022-07-10,62993.7865,82104.34221428572,79548.57648333332,12268.553087202057,-23.14920893826261,-18975.16350000001,81968.95000000001,96857.4525,85199.9135,78068.59804188482
2022-07-11,66368.626,81195.04942857144,78701.15951666668,12271.767206855871,5.357416481068333,3374.839500000002,62993.7865,72733.6755,91791.135,78007.6606875
2022-07-12,73454.02100000001,81158.86142857143,78299.19858333332,12238.404803980333,10.675819927325314,7085.395000000004,66368.626,73707.337,85512.849,77984.06669948186
2022-07-13,73033.6105,79754.0382857143,78243.65698333335,12259.066504069144,-0.5723451136868452,-420.4105000000127,73454.02100000001,82867.3725,74699.8585,77958.54888402062
2022-07-14,83739.3875,77680.31771428572,78786.46708333332,12124.67860722763,14.658698819223792,10705.777000000002,73033.6105,98255.43149999999,67455.0845,77988.1942102564
2022-07-15,116485.15849999999,79720.50571428573,80296.31846666666,13844.352484672845,39.10438322706862,32745.770999999993,83739.3875,102203.8425,71189.617,78184.60729336734
2022-07-16,64834.5165,77272.7295,80157.6288,13981.628240659518,-44.34096383188593,-51650.64199999999,116485.15849999999,81968.95000000001,68995.2065,78116.84033502538
2022-07-17,121341.544,85608.12342857143,81740.39,15811.798734085476,87.15577835765922,56507.0275,64834.5165,62993.7865,73858.708,78335.14691919192
2022-07-18,82088.325,87853.79471428572,82352.27371666668,15441.722007037102,-32.34936502868301,-39253.219,121341.544,66368.626,63731.813500000004,78354.00711055276
2022-07-19,65089.554000000004,86658.87085714286,82037.26516666666,15700.808870710685,-20.70790334679139,-16998.770999999993,82088.325,73454.02100000001,74539.8105,78287.684845
2022-07-20,125530.7215,94158.45814285714,83296.86153333333,17577.882217662136,92.85847541680803,60441.167499999996,65089.554000000004,73033.6105,87742.8305,78522.72482835822
2022-07-21,83269.05099999999,94091.2672142857,83719.20738333333,17413.710332577262,-33.66639655616096,-42261.67050000001,125530.7215,83739.3875,70598.6755,78546.22149257426
2022-07-22,79168.384,88760.29942857141,83973.27503333334,17285.11124707007,-4.92459917670971,-4100.666999999987,83269.05099999999,116485.15849999999,71546.3545,78549.28633251232
2022-07-23,58375.187,87837.53807142857,83009.96753333333,17889.51033368048,-26.26452120078642,-20793.197000000007,79168.384,64834.5165,87274.412,78450.3936887255
2022-07-24,75076.1405,81228.19471428571,83021.37921666665,17884.157321035673,28.60967880068632,16700.953499999996,58375.187,121341.544,74733.79000000001,78433.93391707317
2022-07-25,89278.13399999999,82255.3102857143,82604.11328333334,17574.356782247993,18.916786885175597,14201.993499999997,75076.1405,82088.325,101796.112,78486.57566504854
2022-07-26,70431.7785,83018.4852142857,82662.22418333334,17529.58214767559,-21.10971035752157,-18846.35549999999,89278.13399999999,65089.554000000004,68688.4515,78447.66360144927
2022-07-27,48988.386,72083.86585714285,81351.92055,18534.186019135333,-30.44562121912058,-21443.3925,70431.7785,125530.7215,88297.495,78306.03245913461
2022-07-28,66466.7155,69683.53221428572,81615.85075,18252.50400551906,35.678516740682184,17478.329500000007,48988.386,83269.05099999999,58548.8095,78249.38500956938
2022-07-29,104121.902,73248.3205,82108.591,18663.114981573257,56.652696340922695,37655.186499999996,66466.7155,79168.384,89339.6945,78372.58747142856
2022-07-30,63172.2105,73933.60957142858,81611.73736666668,18970.010311391026,-39.328604946152446,-40949.6915,104121.902,58375.187,78077.8195,78300.54777014218
2022-07-31,76120.44499999999,74082.79592857143,81867.60571666667,18837.589677178097,20.496725375788436,12948.234499999991,63172.2105,75076.1405,68444.3945,78290.26426650943
2022-08-01,82526.4595,73118.271,81351.60353333333,18590.663568505894,8.415629335850582,6406.014500000005,76120.44499999999,89278.13399999999,98006.525,78310.15250704225
2022-08-02,91356.26,76107.48264285714,81168.23045,18459.10990289917,10.699356974110819,8829.800499999998,82526.4595,70431.7785,96857.4525,78371.11562616822
2022-08-03,60144.3485,77701.19157142857,80748.58621666666,18797.470730795107,-34.16504955434909,-31211.911499999995,91356.26,48988.386,72733.6755,78286.33996511629
2022-08-04,60943.0,76912.08935714285,80323.10831666666,19104.299373422164,1.3278911816627215,798.6514999999999,60144.3485,66466.7155,73707.337,78206.04672453704
2022-08-05,52735.3575,69571.15442857143,79318.70781666666,19747.194899779723,-13.467736245344009,-8207.642500000002,60943.0,104121.902,82867.3725,78088.6702764977
2022-08-06,74517.43549999999,71191.90085714286,78527.44128333333,19435.365131532217,41.30450428822825,21782.077999999994,52735.3575,63172.2105,98255.43149999999,78072.28846559633
2022-08-07,69398.265,70231.58942857143,77433.92203333335,18974.724995162553,-6.8697620438105345,-5119.170499999993,74517.43549999999,76120.44499999999,102203.8425,78032.68105251141
2022-08-08,47785.0765,65268.534714285706,76294.45958333333,19705.330797362978,-31.143701503200404,-21613.188499999997,69398.265,82526.4595,81968.95000000001,77895.19194090908
2022-08-09,85357.693,64411.59657142857,77039.92313333334,19607.58527707517,78.6283485389,37572.6165,47785.0765,91356.26,62993.7865,77928.95891402714
2022-08-10,64855.7435,65084.653,76989.49371666666,19637.899642398872,-24.01886552861733,-20501.949500000002,85357.693,60144.3485,66368.626,77870.07055630631
2022-08-11,85989.1525,68662.67478571429,77407.33143333333,19693.358418989734,32.58525438074733,21133.409,64855.7435,60943.0,73454.02100000001,77906.47899551569
2022-08-12,67263.996,70738.19457142857,77215.01095,19765.583823478915,-21.77618450187656,-18725.156499999997,85989.1525,52735.3575,73033.6105,77858.96791071429
2022-08-13,75282.4715,70847.48542857142,76933.11375,19729.5979746733,11.920902677265865,8018.4755000000005,67263.996,74517.43549999999,83739.3875,77847.51681555556
2022-08-14,48710.955,67892.15542857142,74673.97363333334,18907.64179539581,-35.29575473621372,-26571.516499999998,75282.4715,69398.265,116485.15849999999,77718.59397566371
2022-08-15,102078.427,75648.34835714287,75915.43731666665,19454.120044938092,109.55948615665613,53367.471999999994,48710.955,47785.0765,64834.5165,77825.9060154185
2022-08-16,131877.15099999998,82293.98521428571,76266.62421666666,20375.698065275472,29.19198980211557,29798.723999999987,102078.427,85357.693,121341.544,78062.97287938597
2022-08-17,92659.291,86265.92057142858,76618.98975,20570.321404591068,-29.738176554936334,-39217.859999999986,131877.15099999998,64855.7435,82088.325,78126.71225982532
2022-08-18,66894.298,83538.08421428571,76679.14788333332,20538.054443034227,-27.80616247106834,-25764.993000000002,92659.291,85989.1525,65089.554000000004,78077.87567608694
2022-08-19,86222.888,86246.49735714286,75368.88676666665,18463.049710370273,28.894226530338972,19328.59000000001,66894.298,67263.996,125530.7215,78113.13546969696
2022-08-20,96837.6905,89325.81435714287,75821.17474999999,18825.882714892014,12.310887220571853,10614.80249999999,86222.888,75282.4715,83269.05099999999,78193.84475862069
2022-08-21,75443.9415,93144.81242857141,75697.02666666667,18815.325789710118,-22.09237838029604,-21393.748999999996,96837.6905,48710.955,79168.384,78182.04259871243
2022-08-22,77234.1125,89595.62464285715,76325.65751666666,18529.509785343587,2.3728492499295095,1790.171000000002,75443.9415,102078.427,58375.187,78177.99161538461
2022-08-23,93279.541,84081.68035714285,76932.43753333334,18783.49116167585,20.775053898625416,16045.428499999995,77234.1125,131877.15099999998,75076.1405,78242.25352765957
2022-08-24,39873.8,76540.89592857144,75285.6264,19801.892502481955,-57.25343459826844,-53405.740999999995,93279.541,92659.291,89278.13399999999,78079.67533474577
2022-08-25,58270.8485,75308.97457142858,74880.26206666666,20027.86565141567,46.13818723071288,18397.048499999997,39873.8,66894.298,70431.7785,77996.09378691982
2022-08-26,56853.2475,71113.31164285714,75142.42411666666,19726.4646444601,-2.4327790593267284,-1417.6010000000024,58270.8485,86222.888,48988.386,77907.25829831933
2022-08-27,55756.188,65244.525571428574,74785.40653333333,19984.13439484921,-1.929633834900979,-1097.0594999999958,56853.2475,96837.6905,66466.7155,77814.57599581589
2022-08-28,61323.588,63227.33221428572,73358.79606666666,19334.743845071178,9.98525939398871,5567.4000000000015,55756.188,75443.9415,104121.902,77745.86354583333
2022-08-29,41006.137,58051.90714285715,72619.92695,20144.039473605437,-33.13154311844897,-20317.451,61323.588,77234.1125,63172.2105,77593.41654771785
2022-08-30,51000.3245,52012.01907142857,71782.5896,20512.23943410336,24.37241893817015,9994.1875,41006.137,93279.541,76120.44499999999,77483.5277376033
2022-08-31,84432.7865,58377.58857142857,71846.13383333334,20549.589002140998,65.55342995905839,33432.462,51000.3245,39873.8,82526.4595,77512.12551028805
2022-09-01,92999.3965,63338.809714285715,71900.90505,20605.496536847502,10.146070448592859,8566.61,84432.7865,58270.8485,91356.26,77575.59793237704
2022-09-02,44462.591,61568.71592857143,71378.1798,21106.834441229308,-52.19045211761133,-48536.8055,92999.3965,56853.2475,60144.3485,77440.44280204081
2022-09-03,91668.2325,66699.008,72402.35421666666,21327.31824953561,106.16934469698359,47205.6415,44462.591,55756.188,60943.0,77498.27934552846
2022-09-04,86424.632,70284.87142857142,73525.33003333333,21142.19663792776,-5.720193743235969,-5243.6005000000005,91668.2325,61323.588,52735.3575,77534.41842510122
2022-09-05,96188.733,78168.09942857143,74247.70661666666,21543.67865087703,11.297821898738313,9764.100999999995,86424.632,41006.137,74517.43549999999,77609.63743548386
2022-09-06,71725.3815,81128.82185714286,74325.27716666667,21529.80062118333,-25.43265800163933,-24463.35149999999,96188.733,51000.3245,69398.265,77586.00588554217
2022-09-07,59332.4185,77543.05500000001,74710.18856666665,21138.619653533224,-17.278350760671803,-12392.963000000003,71725.3815,84432.7865,47785.0765,77512.991536
2022-09-08,108857.67199999999,79808.52292857143,75493.5212,21966.015254435002,83.47081536883583,49525.25349999999,59332.4185,92999.3965,85357.693,77637.87074103585
2022-09-09,88435.722,86090.39878571428,76279.52048333334,21994.1005879672,-18.76023033084889,-20421.949999999997,108857.67199999999,44462.591,64855.7435,77680.71935714287
2022-09-10,112038.0095,89000.36692857141,77147.81571666666,22886.713389954737,26.688635504100944,23602.287500000006,88435.722,91668.2325,85989.1525,77816.51892292491
2022-09-11,82639.62299999999,88459.65135714285,77660.33661666667,22829.83345271442,-26.239654409426127,-29398.386500000008,112038.0095,86424.632,67263.996,77835.50752165355
2022-09-12,91341.104,87767.13292857143,78195.62436666666,22960.048309833302,10.529429690162084,8701.481000000014,82639.62299999999,96188.733,75282.4715,77888.47064509804
2022-09-13,132473.63,96445.45414285714,80987.71353333333,24304.557571566766,45.03178109167587,41132.526,91341.104,71725.3815,48710.955,78101.69392382812
2022-09-14,88595.777,100625.93392857144,80538.29186666667,24024.15385419017,-33.12195264823649,-43877.853,132473.63,59332.4185,102078.427,78142.52693190661
2022-09-15,47366.346000000005,91841.45878571428,77721.26503333333,22715.837870010437,-46.53656460397655,-41229.431,88595.777,108857.67199999999,131877.15099999998,78023.23940891473
2022-09-16,79272.845,90532.47635714286,77275.05016666667,22543.107336647372,67.36111542148511,31906.498999999996,47366.346000000005,88435.722,92659.291,78028.06414092664
2022-09-17,56533.2935,82603.23121428571,76929.68335,22785.6889979959,-28.68517144805387,-22739.5515,79272.845,112038.0095,66894.298,77945.39194615385
2022-09-18,59608.9935,79313.1412857143,76042.55353333334,22929.031240459368,5.440510908850538,3075.699999999997,56533.2935,82639.62299999999,86222.888,77875.13754597702
2022-09-19,95331.8125,79883.24250000001,75992.3576,22883.540189268322,59.928572690964835,35722.819,59608.9935,91341.104,96837.6905,77941.76607633589
2022-09-20,73987.924,71528.14164285714,75943.82368333334,22886.287314209578,-22.38905139876576,-21343.8885,95331.8125,132473.63,75443.9415,77926.73245627376
2022-09-21,89368.0625,71638.46814285715,76348.28868333335,23016.72543916683,20.787363218895027,15380.138500000001,73987.924,88595.777,77234.1125,77970.07082765152
2022-09-22,67263.594,74480.93214285714,75481.09045,22846.28034126581,-24.73419237437312,-22104.468500000003,89368.0625,47366.346000000005,93279.541,77929.66902830188
2022-09-23,75319.8675,73916.22107142858,76662.62603333333,21835.50517969965,11.97716776775264,8056.273499999996,67263.594,79272.845,39873.8,77919.8577443609
2022-09-24,79174.806,77150.72285714284,77359.42461666667,21560.16203837232,5.118089858562214,3854.938500000004,75319.8675,56533.2935,58270.8485,77924.55792509363
2022-09-25,78453.53600000001,79842.80035714286,78079.43423333335,21209.560621407414,-0.9109842340503937,-721.2699999999895,79174.806,59608.9935,56853.2475,77926.5317238806
2022-09-26,52732.85,73757.2342857143,77978.6563,21326.150140783164,-32.7846102436989,-25720.68600000001,78453.53600000001,95331.8125,55756.188,77832.87491449814
2022-09-27,77536.6115,74264.18964285715,78519.09041666666,21093.697169013485,47.036641296649066,24803.7615,52732.85,73987.924,61323.588,77831.7776425926
2022-09-28,111331.4225,77401.8125,80863.2666,20684.785638853366,43.585617614976634,33794.811,77536.6115,89368.0625,41006.137,77955.39256826568
2022-09-29,83817.1805,79766.61057142857,81957.16179999999,19904.065124593133,-24.713815185465716,-27514.242,111331.4225,67263.594,51000.3245,77976.94325919118
2022-09-30,69627.2115,78953.374,81463.64263333334,20023.75706913346,-16.92966634686548,-14189.968999999997,83817.1805,75319.8675,84432.7865,77946.35816117216
2022-10-01,62813.7045,76616.0737857143,80457.4529,20181.887244265687,-9.785695639986969,-6813.507000000005,69627.2115,79174.806,92999.3965,77891.12949817517
2022-10-02,87039.4605,77842.63442857143,81876.68188333334,19027.39859645211,38.56762818375088,24225.756,62813.7045,78453.53600000001,44462.591,77924.39615636364
2022-10-03,58872.003500000006,78719.65635714286,80783.47425,19384.22990319198,-32.361709089407775,-28167.456999999995,87039.4605,52732.85,91668.2325,77855.3657481884
2022-10-04,90356.442,80551.06071428572,80914.53458333334,19436.90627939647,53.47947518042253,31484.43849999999,58872.003500000006,77536.6115,86424.632,77900.49598736463
2022-10-05,81823.881,76335.69764285714,80435.70618333334,19223.41775941935,-9.443223760404384,-8532.561000000002,90356.442,111331.4225,96188.733,77914.60888309352
2022-10-06,80063.836,75799.50557142857,80713.65466666665,19153.287996117342,-2.1510162784872056,-1760.0449999999983,81823.881,83817.1805,71725.3815,77922.3122060932
2022-10-07,114924.5605,82270.55542857143,82566.72606666667,19694.9296821163,43.541161954818165,34860.72450000001,80063.836,69627.2115,59332.4185,78054.46309285714
2022-10-08,66589.69350000001,82809.98242857143,81157.79345,19256.272062261647,-42.05790893583622,-48334.867,114924.5605,62813.7045,108857.67199999999,78013.66320106761
2022-10-09,63660.1255,79470.07742857143,80331.94023333333,19463.542871299505,-4.399431572695267,-2929.5680000000066,66589.69350000001,87039.4605,88435.722,77962.76413120567
2022-10-10,83291.01599999999,82958.50778571428,79373.70711666667,18534.209295300785,30.837027646136185,19630.890499999987,63660.1255,58872.003500000006,112038.0095,77981.59187632508
2022-10-11,68617.707,79852.97421428571,78906.30991666667,18625.586812819223,-17.616916811292104,-14673.308999999994,83291.01599999999,90356.442,82639.62299999999,77948.62045070423
2022-10-12,94656.4445,81686.19757142858,79016.82126666668,18711.547506247305,37.94754829099725,26038.737500000003,68617.707,81823.881,91341.104,78007.24439473684
2022-10-13,82207.9805,81992.50392857143,77341.29961666667,15780.684620424401,-13.15120599105114,-12448.463999999993,94656.4445,80063.836,132473.63,78021.93228321678
2022-10-14,62962.9065,74569.4105,76486.87060000001,15844.115262074825,-23.41022596948481,-19245.074000000008,82207.9805,114924.5605,88595.777,77969.46181010452
2022-10-15,71027.505,75203.38357142857,77275.57590000001,14905.659308217962,12.808491456791327,8064.598500000007,62962.9065,66589.69350000001,47366.346000000005,77945.35779340279
2022-10-16,59533.7405,74613.9,76617.60575,15246.229156091322,-16.182131837518444,-11493.764500000005,71027.505,63660.1255,79272.845,77881.64977508651
2022-10-17,51439.108,70063.62742857143,76447.79956666665,15503.825698189876,-13.596714118777742,-8094.6325,59533.7405,83291.01599999999,56533.2935,77790.46859655173
2022-10-18,90406.2565,73176.27735714286,77474.375,15369.435795754689,75.75393511878161,38967.1485,51439.108,68617.707,59608.9935,77833.82181958764
2022-10-19,86605.6625,72026.16564285716,77183.50333333334,15100.03572873383,-4.203905954230058,-3800.5939999999973,90406.2565,94656.4445,95331.8125,77863.86236986301
2022-10-20,58273.8765,68607.00792857143,76659.70175,15482.41773421055,-32.71354918623249,-28331.786000000007,86605.6625,82207.9805,73987.924,77797.00234982934
2022-10-21,86957.4785,72034.80392857143,76579.34895,15420.318642295644,49.22205921893663,28683.602,58273.8765,62962.9065,89368.0625,77828.16043197279
2022-10-22,72798.80799999999,72287.84721428572,76763.85608333332,15337.904924803057,-16.282291925012526,-14158.670500000007,86957.4785,71027.505,67263.594,77811.11177966102
2022-10-23,59953.8765,72347.86664285715,76251.65638333333,15641.355827519777,-17.64442557905618,-12844.931499999992,72798.80799999999,59533.7405,75319.8675,77750.78328209459
2022-10-24,92483.82949999999,78211.39828571428,76695.29050000002,15913.49747540663,54.25829804349682,32529.952999999994,59953.8765,51439.108,79174.806,77800.3894983165
2022-10-25,96110.0785,79026.23,77283.84191666666,16302.520894379037,3.9209546356425706,3626.2490000000107,92483.82949999999,90406.2565,78453.53600000001,77861.83140771813
2022-10-26,67734.3515,76330.32842857143,77783.89196666665,15744.001046253947,-29.524195009371468,-28375.727,96110.0785,86605.6625,52732.85,77827.9602374582
2022-10-27,52559.7385,75514.023,76951.32953333334,16404.094803882028,-22.403127311258018,-15174.613000000005,67734.3515,58273.8765,77536.6115,77743.73283166667
2022-10-28,56944.955500000004,71226.5197142857,75138.44729999999,15451.150401891906,8.343300642563145,4385.217000000004,52559.7385,86957.4785,111331.4225,77674.63390365448
2022-10-29,80424.7775,72315.94392857143,75025.3672,15397.76593431525,41.23248809984581,23479.821999999993,56944.955500000004,72798.80799999999,83817.1805,77683.74033940397
2022-10-30,65957.8675,73173.65692857142,74903.05573333333,15456.585852519116,-17.988125612159767,-14466.910000000003,80424.7775,59953.8765,69627.2115,77645.04108910891
2022-10-31,74413.0615,70592.11864285714,75289.70096666666,15287.901668430668,12.819083333766068,8455.194000000003,65957.8675,92483.82949999999,62813.7045,77634.40957730263
2022-11-01,72009.2005,67149.13607142857,74788.6923,15135.084530917968,-3.2304288407754678,-2403.86099999999,74413.0615,96110.0785,87039.4605,77615.96626885247
2022-11-02,64938.2435,66749.69207142857,74990.90030000001,14954.54774092252,-9.819518826625506,-7070.957000000009,72009.2005,67734.3515,58872.003500000006,77574.53580228757
2022-11-03,93072.643,72537.24985714284,75081.44033333333,15058.644061704206,43.324854482705554,28134.3995,64938.2435,52559.7385,90356.442,77625.01823615635
2022-11-04,90293.9495,77301.39185714287,75363.77595,15267.374043483213,-2.9855104684198053,-2778.693499999994,93072.643,56944.955500000004,81823.881,77666.15112987014
2022-11-05,111793.9335,81782.69985714286,76421.44586666668,16641.446431239594,23.811101540087122,21499.983999999997,90293.9495,80424.7775,80063.836,77776.59702750809
2022-11-06,65774.438,81756.49564285715,74783.10845,15064.847065053911,-41.16457312059782,-46019.495500000005,111793.9335,65957.8675,114924.5605,77737.88038548388
2022-11-07,66952.26,80690.66685714286,74795.19399999999,15058.191324278669,1.79069869057642,1177.8220000000001,65774.438,74413.0615,66589.69350000001,77703.19993408359
2022-11-08,53921.2825,78106.67857142857,74470.5659,15407.447350069458,-19.463088325920587,-13030.977499999994,66952.26,72009.2005,63660.1255,77626.9758397436
2022-11-09,72452.6735,79180.16857142856,74109.28781666668,15320.314973439212,34.36748931185012,18531.391000000003,53921.2825,64938.2435,83291.01599999999,77610.44452236421
2022-11-10,89847.7745,78719.47307142858,74816.95673333334,15546.557574414746,24.00891528178044,17395.100999999995,72452.6735,93072.643,68617.707,77649.41691082803
2022-11-11,96517.393,79608.53642857143,74878.98835,15631.926152301412,7.423242853945133,6669.618499999997,89847.7745,90293.9495,94656.4445,77709.31524761904
2022-11-12,93865.174,77047.28507142856,75267.56146666667,15961.79467622261,-2.747918191283927,-2652.2189999999973,96517.393,111793.9335,82207.9805,77760.44138291139
2022-11-13,71033.9655,77798.64614285715,75536.59676666667,15814.588627736715,-24.32340720957913,-22831.208499999993,93865.174,65774.438,62962.9065,77739.22221608832
2022-11-14,46137.7805,74825.14907142858,74706.93928333333,16688.054506972752,-35.0482826416329,-24896.185000000005,71033.9655,66952.26,71027.505,77639.84661320756
2022-11-15,77885.1785,78248.5627857143,75318.65388333333,16447.296323510327,68.80998100894773,31747.397999999994,46137.7805,53921.2825,59533.7405,77640.61567868339
2022-11-16,74559.4085,78549.52492857142,76089.33056666666,15819.475774585488,-4.270093571140743,-3325.7699999999895,77885.1785,72452.6735,51439.108,77630.98690625
2022-11-17,81373.56850000001,77338.92407142857,75788.24096666666,15622.317980726404,9.139235593587092,6814.1600000000035,74559.4085,89847.7745,90406.2565,77642.6460389408
2022-11-18,61912.032999999996,72395.30121428572,74965.11998333334,15683.127819571102,-23.916286158692934,-19461.535500000013,81373.56850000001,96517.393,86605.6625,77593.79320341615
2022-11-19,88156.545,71579.78278571428,75961.20893333334,15534.727212022046,42.39000195648559,26244.512000000002,61912.032999999996,93865.174,58273.8765,77626.49522136223
2022-11-20,83573.9155,73371.20421428571,75848.4235,15464.26188888701,-5.198286185104006,-4582.6294999999955,88156.545,71033.9655,86957.4785,77644.85145679013
2022-11-21,115341.0935,83257.39178571428,77266.49968333334,17044.76975543035,38.01087673102978,31767.178,83573.9155,46137.7805,72798.80799999999,77760.83989384616
2022-11-22,78935.5975,83407.45164285715,77899.22371666666,16729.336074605842,-31.563335230561172,-36405.496,115341.0935,77885.1785,59953.8765,77764.44344478528
2022-11-23,86928.2935,85174.43521428571,77714.03918333333,16592.51436473235,10.12559130878814,7992.695999999996,78935.5975,74559.4085,92483.82949999999,77792.46745107033
2022-11-24,75410.765,84322.60614285714,77024.06206666668,16227.523672972053,-13.249458877275666,-11517.5285,86928.2935,81373.56850000001,96110.0785,77785.20616310976
2022-11-25,59560.0245,83986.60492857141,76751.58450000001,16455.907415477854,-21.01920130368655,-15850.7405,75410.765,61912.032999999996,67734.3515,77729.81047416414
2022-11-26,81361.174,83015.83764285714,77711.63235000001,15823.881911123977,36.60366106800377,21801.1495,59560.0245,88156.545,52559.7385,77740.81460606061
2022-11-27,55778.0885,79045.00521428572,77672.73678333334,15878.028644957958,-31.44384998672709,-25583.0855,81361.174,83573.9155,56944.955500000004,77674.4619592145
2022-11-28,90302.45999999999,75468.05757142857,78001.99286666668,16038.666542328388,61.895938760970616,34524.371499999994,55778.0885,115341.0935,80424.7775,77712.49809789156
2022-11-29,63557.9245,73271.24714285714,77921.99476666666,16106.65323385828,-29.616618971399,-26744.53549999999,90302.45999999999,78935.5975,65957.8675,77669.99187087087
2022-11-30,89940.481,73701.55964285714,78439.57541666667,16238.94720159577,41.509468264653606,26382.5565,63557.9245,86928.2935,74413.0615,77706.72986227545
2022-12-01,86349.6805,75264.26185714286,78917.59141666666,16254.191864894252,-3.992418608479531,-3590.8004999999976,89940.481,75410.765,72009.2005,77732.52971492537
2022-12-02,92338.8355,79946.94914285713,79830.94448333333,16211.367927221425,6.9359318590646035,5989.154999999999,86349.6805,59560.0245,64938.2435,77776.00086309524
2022-12-03,87369.341,80805.25871428571,79640.83441666666,16083.666633976007,-5.381803304201293,-4969.494500000001,92338.8355,81361.174,93072.643,77804.46774777448
2022-12-04,60434.407999999996,81470.44721428571,78645.51636666666,16323.796732857396,-30.828815568152223,-26934.933000000005,87369.341,55778.0885,90293.9495,77753.07703846155
2022-12-05,68443.0005,78347.66728571428,77200.48526666667,15165.926167085103,13.251710019232753,8008.592499999999,60434.407999999996,90302.45999999999,111793.9335,77725.6136858407
2022-12-06,86832.631,81672.62535714285,77902.42503333332,15106.057555082007,26.868533474069412,18389.6305,68443.0005,63557.9245,65774.438,77752.39903088236
2022-12-07,102007.2125,83396.44414285713,79070.92345000002,15578.244422059512,17.475667068063384,15174.5815,86832.631,89940.481,66952.26,77823.52751612903
2022-12-08,85128.49849999999,83221.98957142855,80111.16398333333,14866.644037838536,-16.546588801257567,-16878.714000000007,102007.2125,86349.6805,53921.2825,77844.88708040935
2022-12-09,98304.561,84074.23607142856,80972.89356666667,15153.884133671178,15.477851403663623,13176.062500000015,85128.49849999999,92338.8355,72452.6735,77904.5362755102
2022-12-10,59852.219999999994,80143.21878571427,79973.04175,15532.939589494074,-39.115520794604855,-38452.34100000001,98304.561,87369.341,89847.7745,77852.0586119186
2022-12-11,77766.21949999999,82619.19185714284,79348.00263333334,15218.328837604084,29.930384370036744,17913.999499999998,59852.219999999994,60434.407999999996,96517.393,77851.80980289856
2022-12-12,72512.2615,83200.51485714284,78636.23888333332,15013.912294191383,-6.756092855973284,-5253.957999999999,77766.21949999999,68443.0005,93865.174,77836.37758236994
2022-12-13,84608.9785,82882.8502142857,79088.73931666666,14981.420295015332,16.68230551601264,12096.717000000004,72512.2615,86832.631,71033.9655,77855.89516426514
2022-12-14,64695.793999999994,77552.64757142856,79707.33976666667,13919.419404347584,-23.535545344044074,-19913.184500000003,84608.9785,102007.2125,46137.7805,77818.0787816092
2022-12-15,63898.1475,74519.74028571429,79241.1054,14213.696544084865,-1.2329186345560461,-797.6464999999953,64695.793999999994,85128.49849999999,77885.1785,77778.19359169053
2022-12-16,65808.22649999999,69877.40678571428,78949.39933333333,14401.648721193842,2.989255674430913,1910.0789999999906,63898.1475,98304.561,74559.4085,77743.99368571429
2022-12-17,98269.58,75365.60107142858,79512.59971666666,14823.901989298698,49.327196957663055,32461.353500000012,65808.22649999999,59852.219999999994,81373.56850000001,77802.47113960114
2022-12-18,67750.3765,73934.76635714286,79707.21116666666,14621.81621486621,-31.05661334870873,-30519.203500000003,98269.58,77766.21949999999,61912.032999999996,77773.91405255682
2022-12-19,91508.255,76648.47971428571,79818.93483333333,14701.192423155562,35.06678446281404,23757.878500000006,67750.3765,72512.2615,88156.545,77812.82153399433
2022-12-20,112940.95049999999,80695.90428571428,80797.83599999998,15889.540387886036,23.421597865678876,21432.695499999987,91508.255,84608.9785,83573.9155,77912.05353672316
2022-12-21,77955.7705,82590.18664285714,79551.65856666667,14491.49485416935,-30.976523435580607,-34985.17999999999,112940.95049999999,64695.793999999994,115341.0935,77912.17668309859
2022-12-22,87698.175,85990.19057142855,79843.74448333333,14566.761933301945,12.497348736999525,9742.404500000004,77955.7705,63898.1475,78935.5975,77939.66544241573
2022-12-23,60439.8805,85223.284,78960.79738333332,14921.007267810473,-31.081940416662036,-27258.294500000004,87698.175,65808.22649999999,86928.2935,77890.6464369748
2022-12-24,67276.85149999999,80795.75135714286,78689.66693333333,15060.983835325294,11.312019387596228,6836.97099999999,60439.8805,98269.58,75410.765,77860.9989650838
2022-12-25,79160.68950000001,82425.79607142857,79343.02243333333,14621.236596718843,17.664081678971,11883.838000000018,67276.85149999999,67750.3765,59560.0245,77864.61927298049
2022-12-26,46895.5515,76052.5527142857,78194.16834999999,15766.404365611686,-40.75904113998401,-32265.138000000006,79160.68950000001,91508.255,81361.174,77778.59408472222
2022-12-27,99020.03,74063.84978571428,79635.56639999998,15622.38967927945,111.15015568161084,52124.4785,46895.5515,112940.95049999999,55778.0885,77837.43462742382
2022-12-28,72460.136,73278.75914285713,79040.82226666666,15541.718367109532,-26.82274889232007,-26559.894,99020.03,77955.7705,90302.45999999999,77822.58021132597
